Timestamp,creative_data_id,"Is there a call to go online (e.g., shop online, visit the Web)? ","Is there online contact information provided (e.g., URL, website)? ","Is there a visual or verbal call to purchase (e.g., buy now, order now)?","Does the ad portray a sense of urgency to act (e.g., buy before sales end, order before it ends)? ","Is there an incentive to buy (e.g., a discount, a coupon, a sale, or 'limited time offer')? ","Is there offline contact information provided (e.g., phone, mail, store location)?",Is there mention of something free? ,"Does the ad mention at least one specific product or service (e.g., model, type, item)? ",Is there any verbal or visual mention of the price?,"Does the ad show the brand (logo, brand name) or trademark (something that most people know is the brand) multiple times?

For example, Nike ads often have the ""swoosh"" logo prominently displayed on shoes and apparel worn by celebrity athletes. The ""Just Do It"" slogan is another Nike trademark frequently included.",Does the ad show the brand or trademark exactly once at the end of the ad?,"Is the ad intended to affect the viewer emotionally, either with positive emotion (fun, joy), negative emotion (sad, anxious) or another type of emotion? (Note: You may not personally agree, but assess if that was the intention.)","If ""yes"" to the above, which of the following emotions is closest to the emotion that the ad was intending the viewer to feel? (Select all that apply.)","If yes to the above, did the ad successfully affect you emotionally, as intended?",Does the ad give you a positive feeling about the brand? ,"Does the ad have a story arc, with a beginning and an end? ","Does the ad have a reversal of fortune, where something changes for the better, or changes for the worse?",Does the ad have relatable characters? ,Is the ad creative/clever?,"Is the ad intended to be funny? (Note: You may not personally agree, but assess if that was the intention.)","If yes to the above, was the ad successfully funny, as intended?","Does this ad provide sensory stimulation (e.g., cool visuals, arousing music, mouth-watering)? ",Is the ad visually pleasing?,"Does the ad have cute elements like animals, babies, animated, characters, etc?",Was there a famous person in this ad? ,"If yes to the above, write the name of the famous person, if known.",What happened in this ad? (Answer in 2-3 sentences each),What was/were the company's goal(s) with this ad? Choose (potentially multiple) from:,How successful was the ad in achieving its goal(s)?,"How much did you like the ad? (1. Strongly dislike, 2. Dislike, 3. Neither Like or Dislike, 4. Like, 5. Strongly Like)","What was the slogan presented in the ad, if any?","After addressing the specific survey items, write a general description of the ad. You can use answers to the questions above to formulate your answer. Your description should include:
Brand and Product Identification: 
Specify the brand and whether a product is being advertised. (1 sentence)
Visual Elements: Describe what is seen on the screen, including setting, characters, and any text or graphics. (max 2 sentences)
Auditory Elements: Note what is heard, such as dialogue, voice-over, music, or sound effects. (max 2 sentences)
",Any additional feedback or things we should be aware of? ,Please enter the video identifier one more time (e.g. 123456789.mp4),creative_data_title,creative_data_description,creative_data_duration,creative_data_lifetime_spend_estimated,creative_data_lifetime_airings_count,creative_data_airing_date_first_et,creative_data_airing_date_last_et,speech,speech_normalized,video_file
5/23/2024 2:43:09,1548815,0,0,0,0,0,0,0,1,0,1,0,1,"Joy, Desire, Curiosity",No,1,1,0,1,1,1,Yes,0,1,1,No,,We watch the Honda advertise their new model. This ad was basically showing us all the new features it had. ,"Increase awareness of product/brand, Change what consumers know about the product/brand, Change how consumers feel about the product/brand, Directly persuade consumers to purchase",4,4,,Honda is advertising their new Honda Odyssey. While the narrator talks about the features we can visually see the new features included in the Honda Odyssey. When the children were fighting they did a monster 3D animation and added sound effects many appeal to kids when seeing the ad.  ,"The Honda showed in the ad was the elite version, so the regular odyssey may be somewhat or slightly different.",1548815.mp4,30s Keep the Peace [T1] - 1548815,"On an otherwise peaceful day, two giant monsters made of stone tear through the city with no regard for their surroundings. They wreak havoc and smash buildings as they fight over a bus, unwilling to share. It turns out these beasts are actually two young siblings fighting over a toy in their car. Thankfully, the Honda Odyssey gives parents a lot of ways to keep the peace with available smart features like Magic Slide Seats and CabinWatch.",30,1527188.86,313,2017-06-19T07:11:59-04:00,2019-01-06T22:17:44-05:00,"The new Honda Odyssey has tons of available smart features like cabin you guys doing, but lets parents chat with the rest of the family and cabin watch, which makes it easier to keep an eye on your kids. Hey, give me that thing and it's available with magic slide seats. Just a few of the many ways to keep the peace and the all new Honda Odyssey.",the new honda odyssey ha ton of avail smart featur like cabin you guy do but let parent chat with the rest of the famili and cabin watch which make it easier to keep an eye on your kid hey give me that thing and it avail with magic slide seat just a few of the mani way to keep the peac and the all new honda odyssey,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\1548815.mp4
5/15/2024 1:24:45,1624211,0,1,0,0,0,0,0,1,0,1,1,1,"Amusement, Joy, Desire, Curiosity, Surprise",No,1,0,0,1,1,0,,1,1,0,No,,"The spokesperson was explaining the features of the all new Equinox to potential customers. He then compared and stated that this new car had even more features than six of other companies' vehicles combined. From what I can tell some of those cars were Lexus, Honda, Ford and Nissan.  ","Increase awareness of product/brand, Directly persuade consumers to purchase, Make consumers feel good about their purchase",4,3,No,Chevrolet is advertising their all new Chevy Equinox. They display a new red chevy that introduces features that no other car had combined together and compared it to a stack of six other cars from different brands. On the screen it breaks for a second to note to viewers that these are real people and not actors. The music is very jumpy and bubbly which adds onto the customers surprise and excitement but doesn't distract viewers from the spokesperson and overall message. You can hear the clients gasping from shock and excitement when they find out what the new Chevy has to offer. ,"There are messages at the bottom of the ad in small font, indicating requirements to use the features of the Chevy such as you must have an iPhone to use CarPlay or the WiFi requires a compatible mobile device. They purposely did that so viewers would be excited over the newest features to the car but won't be held accountable when consumers find out their devices aren't compatible since it was technically mentioned in the ad. ",1624211.mp4,30s Add It Up [T1] - 1624211,"Chevy's spokesperson lists off all the features of the 2018 Equinox, which includes Rear Seat Reminder, built-in Wi-Fi, Apple CarPlay compatibility and Teen Driver technology. For a visual comparison, Chevy stacks six competitors' SUVs on top of each other to show how many of these models you'd have to buy to get all the features available in the Chevy Equinox.",30,8919085.29,1646,2017-10-29T19:42:44-04:00,2018-01-26T21:31:00-05:00,"Hi guys. So this is the all new Chevy Equinox. It's gorgeous. It offers heated and ventilated front seats, heated, rear seats. A panoramic sunroof built in four G Lte Wi Fi Apple carplay compatibility surround vision, safety alert, seat and teen driver technology. All of that is in this one car. Yeah. And to get all these features you would have to buy all five of those crossroads. Whoa. Oh, and a Lexus NX. That's insane. Yep. All six of these. And you still wouldn't get everything that's in the sequin option. He's raising the bar six cars in what?",hi guy so thi is the all new chevi equinox it gorgeou it offer heat and ventil front seat heat rear seat a panoram sunroof built in four g lte wi fi appl carplay compat surround vision safeti alert seat and teen driver technolog all of that is in thi one car yeah and to get all these featur you would have to buy all five of those crossroad whoa oh and a lexu nx that insan yep all six of these and you still wouldnt get everyth that in the sequin option he rais the bar six car in what,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\1624211.mp4
5/26/2024 20:00:41,1624211,0,0,0,0,0,0,0,1,0,1,1,1,"Curiosity, Surprise",Yes,1,0,0,0,1,0,,0,0,0,No,,The sales person is introducing a specific car model to multiple groups of randomly selected people. The catch here is that this model has encompass more features than their previous 6 car models.,"Change what consumers know about the product/brand, Change how consumers feel about the product/brand, Directly persuade consumers to purchase, Make consumers feel good about their purchase",4,4,Six Cars in One,"The product being advertised is the ALL-NEW Equinox car model from the brand Chevrolet. The ad takes place in a circular room with multiple groups (5 people per group) of people in each scene.There are 6 cars stacked on top of each other, forming a pyramid shape. There is a subtle background music paired with sales person's dialogue. He says things like ""to get all these features, you will have to buy all 5 (6) of the models.""","The people's laughter and dialogue were also included,  giving a more positive emotion for the ad. ",1624211.mp4,30s Add It Up [T1] - 1624211,"Chevy's spokesperson lists off all the features of the 2018 Equinox, which includes Rear Seat Reminder, built-in Wi-Fi, Apple CarPlay compatibility and Teen Driver technology. For a visual comparison, Chevy stacks six competitors' SUVs on top of each other to show how many of these models you'd have to buy to get all the features available in the Chevy Equinox.",30,8919085.29,1646,2017-10-29T19:42:44-04:00,2018-01-26T21:31:00-05:00,"Hi guys. So this is the all new Chevy Equinox. It's gorgeous. It offers heated and ventilated front seats, heated, rear seats. A panoramic sunroof built in four G Lte Wi Fi Apple carplay compatibility surround vision, safety alert, seat and teen driver technology. All of that is in this one car. Yeah. And to get all these features you would have to buy all five of those crossroads. Whoa. Oh, and a Lexus NX. That's insane. Yep. All six of these. And you still wouldn't get everything that's in the sequin option. He's raising the bar six cars in what?",hi guy so thi is the all new chevi equinox it gorgeou it offer heat and ventil front seat heat rear seat a panoram sunroof built in four g lte wi fi appl carplay compat surround vision safeti alert seat and teen driver technolog all of that is in thi one car yeah and to get all these featur you would have to buy all five of those crossroad whoa oh and a lexu nx that insan yep all six of these and you still wouldnt get everyth that in the sequin option he rais the bar six car in what,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\1624211.mp4
5/15/2024 1:35:31,1625396,0,1,0,1,1,0,0,1,0,1,1,1,"Amusement, Joy, Desire, Gratitude",No,1,0,0,1,1,0,,1,1,1,No,,There was a little girl running through the snow with her puppy and they were both excited about the new Lexus they got for the holiday. It's later revealed that she's really an adult and has to share it with her boyfriend/husband to her disappointment. I believe the Lexus present made her feel like a child again being excited for her new Christmas present.   ,"Increase awareness of product/brand, Directly persuade consumers to purchase, Make consumers feel good about their purchase",4,3,Experience Amazing,"Lexus is advertising their holiday sale ""The Lexus December to Remember Sales Event"". The ad is set in the snow and this little girl and her puppy were excited about seeing their new present, a Lexus. You can see a family and their dog running around the Lexus in excitement. The music choice fits for the holiday season and is very Christmas coded. You can hear a dog barking possibly to appeal to dog owners with families or dog owners in general.",,1625396.mp4,30s December to Remember Sales Event: Whispers [T1] - 1625396,"When a woman finds a Lexus GX 460 parked outside in the snow, she can't help but reveal her inner child. Ecstatic, her younger self runs up to the vehicle, peaks through the window and even gives it a hug. Lexus invites drivers to let out their inner child at its December to Remember Sales Event.",30,10462158.19,506,2017-10-31T21:50:30-04:00,2018-01-01T15:02:48-05:00,"I love you so much. We're going to be best friends forever. We're gonna go everywhere together and see everything. No. You know that GX is both of ours. Right? Don't listen to nothing. Brings out your inner child. Like the holidays experience, the excitement of the Lexus December. To remember sales event experience. Amazing at your Lexus Dealer.",i love you so much were go to be best friend forev were gonna go everywher togeth and see everyth no you know that gx is both of our right dont listen to noth bring out your inner child like the holiday experi the excit of the lexu decemb to rememb sale event experi amaz at your lexu dealer,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\1625396.mp4
5/15/2024 19:27:12,1625396,0,1,0,0,1,0,0,1,0,1,1,1,"Amusement, Joy",Yes,1,0,0,1,0,1,No,1,1,1,No,,"A young girl and her puppy stumble upon a Lexus vehicle and are both extremely excited by this discovery. However, what appears to be her husband, steps into frame and reveals that the car is supposed to be shared between the two. This revelation unveils that the child and her puppy are actually fully grown and their excitement about the car resembled that of childlike wonder. ","Increase awareness of product/brand, Change how consumers feel about the product/brand, Increase consumer loyalty to the product/brand, Make consumers feel good about their purchase",3,2,,"The brand for this ad is Lexus and its new GX model. The ad takes places in a winter wonderland during the winter holidays. Five characters are shown throughout the scene, a little girl, a dog, an older version of the little girl, the husband of the girl, and their child. There is a little bit of background music playing during the ad, with very small dialogue, and lots of expressive signs of excitement such as gasps and sighs.",No,1625396.mp4,30s December to Remember Sales Event: Whispers [T1] - 1625396,"When a woman finds a Lexus GX 460 parked outside in the snow, she can't help but reveal her inner child. Ecstatic, her younger self runs up to the vehicle, peaks through the window and even gives it a hug. Lexus invites drivers to let out their inner child at its December to Remember Sales Event.",30,10462158.19,506,2017-10-31T21:50:30-04:00,2018-01-01T15:02:48-05:00,"I love you so much. We're going to be best friends forever. We're gonna go everywhere together and see everything. No. You know that GX is both of ours. Right? Don't listen to nothing. Brings out your inner child. Like the holidays experience, the excitement of the Lexus December. To remember sales event experience. Amazing at your Lexus Dealer.",i love you so much were go to be best friend forev were gonna go everywher togeth and see everyth no you know that gx is both of our right dont listen to noth bring out your inner child like the holiday experi the excit of the lexu decemb to rememb sale event experi amaz at your lexu dealer,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\1625396.mp4
5/22/2024 14:44:00,1625396,0,0,1,1,1,0,0,1,0,1,1,1,"Amusement, Joy, Desire, Curiosity",Yes,1,0,0,0,1,1,Yes,0,1,1,No,na,"In this ad, a little girl is shown admiring a Lexus brand car, then the little girl suddenly transforms into an adult age woman and her husband is reveiled too. He makes a funny remark that they the car doesn't belong to her only","Increase awareness of product/brand, Directly persuade consumers to purchase, Make consumers feel good about their purchase",4,4,experience amazing,"The brand is a Lexus car, i didn't see the model, and yes it is the product being advertised. The setting is a snowy one. I believe the characters are in front of their house. There is a dog, a man and a woman, supposedly couples. The woman asserts her admiration for the Lexus car and her husband chimes that the car belongs to them both.",na,1625396,30s December to Remember Sales Event: Whispers [T1] - 1625396,"When a woman finds a Lexus GX 460 parked outside in the snow, she can't help but reveal her inner child. Ecstatic, her younger self runs up to the vehicle, peaks through the window and even gives it a hug. Lexus invites drivers to let out their inner child at its December to Remember Sales Event.",30,10462158.19,506,2017-10-31T21:50:30-04:00,2018-01-01T15:02:48-05:00,"I love you so much. We're going to be best friends forever. We're gonna go everywhere together and see everything. No. You know that GX is both of ours. Right? Don't listen to nothing. Brings out your inner child. Like the holidays experience, the excitement of the Lexus December. To remember sales event experience. Amazing at your Lexus Dealer.",i love you so much were go to be best friend forev were gonna go everywher togeth and see everyth no you know that gx is both of our right dont listen to noth bring out your inner child like the holiday experi the excit of the lexu decemb to rememb sale event experi amaz at your lexu dealer,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\1625396.mp4
5/17/2024 23:35:17,1641167,0,1,0,0,0,0,0,0,0,1,1,1,"Joy, Caring",No,1,0,0,1,0,0,,1,1,1,No,,"In this ad there are multiple scenes of families in different rooms of homes such as the dining room, living room, and kitchen. Most of the scenes seem to take place around Christmas time as everyone is together baking and eating Pillsbury baked goods products.","Increase awareness of product/brand, Change how consumers feel about the product/brand, Make consumers feel good about their purchase",3,3,"""Made at home.""","The brand of this ad is Pillsbury and they are showing their main products such as cinnamon rolls, crescent roll, and cookies. The ad shows different happy families being together to celebrate the holidays by partaking in baking or eating Pillsbury products. At the forefront of the soft piano melody, there is a narrator explaining the importance of making and cherishing memories with family members of all ages, and how irreplaceable and sentimental these moments are. ",,1641167.mp4,30s Things That Can't Be Bought - 1641167,"Pillsbury believes that there are some things at home that can't be bought. You can't buy holiday traditions like baking biscuits together, putting the angel tree topper on a Christmas tree or taking a family photo. And, you certainly can't buy kindness or the memories built around a holiday dinner table. But, it appears that Pillsbury products like cinnamon rolls and crescents are always present in holiday memories like these and have become another tradition that is made at home.",30,5481136.37,1466,2017-11-21T17:09:08-05:00,2018-01-01T05:46:50-05:00,"In this home. We believe there are things that can't be bought. You can't buy time, you can't buy memories, the traditions. Alright. We, the rituals, you can't buy these things. You can't buy kindness. These are things that can't be bought because they're made at home.",in thi home we believ there are thing that cant be bought you cant buy time you cant buy memori the tradit alright we the ritual you cant buy these thing you cant buy kind these are thing that cant be bought becaus theyr made at home,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\1641167.mp4
5/18/2024 22:07:21,1641167,0,1,0,0,0,0,0,1,1,1,1,1,Caring,Yes,1,0,0,1,1,0,,1,1,1,No,,"This ad showcases multiple families during Christmas time, as they celebrate the holiday together. Throughout the ad, the families cook together, using Pillsbury cinnamon roll and croissant dough. They share these baked goods together as they laugh and celebrate the holiday. ","Change what consumers know about the product/brand, Change how consumers feel about the product/brand, Increase consumer loyalty to the product/brand, Make consumers feel good about their purchase",4,4,"Pillsbury ""made at home""","The brand is Pillsbury Dough and the products being advertised is their line of Pillbury dough products (cinnamon roll dough, croissant dough, etc.). On the screen, different families are shown celebrating Christmas together. We see these families cook the Pillsbury dough products and then enjoy the baked goods together. There is a voice-over throughout the ad, along with the instrumental version of ""A Silent Night."" The voice-over describes that certain things can't be bought, such as time, memories, traditions, and more, because these things are ""made at home.""",,1641167.mp4,30s Things That Can't Be Bought - 1641167,"Pillsbury believes that there are some things at home that can't be bought. You can't buy holiday traditions like baking biscuits together, putting the angel tree topper on a Christmas tree or taking a family photo. And, you certainly can't buy kindness or the memories built around a holiday dinner table. But, it appears that Pillsbury products like cinnamon rolls and crescents are always present in holiday memories like these and have become another tradition that is made at home.",30,5481136.37,1466,2017-11-21T17:09:08-05:00,2018-01-01T05:46:50-05:00,"In this home. We believe there are things that can't be bought. You can't buy time, you can't buy memories, the traditions. Alright. We, the rituals, you can't buy these things. You can't buy kindness. These are things that can't be bought because they're made at home.",in thi home we believ there are thing that cant be bought you cant buy time you cant buy memori the tradit alright we the ritual you cant buy these thing you cant buy kind these are thing that cant be bought becaus theyr made at home,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\1641167.mp4
5/22/2024 14:49:39,1641167,0,1,0,0,0,0,0,1,0,1,1,1,"Amusement, Joy, Caring",Yes,1,0,0,0,1,0,,0,1,1,No,na,"A man is talking about how you cant buy intangible things like love, kindness because they are made at home.","Increase awareness of product/brand, Directly persuade consumers to purchase",5,5,na,The brand is Pillsbury and it shoes various products like the cinnamon rolls and sugar cookies.,na,1641167,30s Things That Can't Be Bought - 1641167,"Pillsbury believes that there are some things at home that can't be bought. You can't buy holiday traditions like baking biscuits together, putting the angel tree topper on a Christmas tree or taking a family photo. And, you certainly can't buy kindness or the memories built around a holiday dinner table. But, it appears that Pillsbury products like cinnamon rolls and crescents are always present in holiday memories like these and have become another tradition that is made at home.",30,5481136.37,1466,2017-11-21T17:09:08-05:00,2018-01-01T05:46:50-05:00,"In this home. We believe there are things that can't be bought. You can't buy time, you can't buy memories, the traditions. Alright. We, the rituals, you can't buy these things. You can't buy kindness. These are things that can't be bought because they're made at home.",in thi home we believ there are thing that cant be bought you cant buy time you cant buy memori the tradit alright we the ritual you cant buy these thing you cant buy kind these are thing that cant be bought becaus theyr made at home,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\1641167.mp4
5/24/2024 10:34:57,1641167,0,1,0,0,0,0,0,1,0,1,1,1,"Caring, Gratitude",Yes,1,0,0,1,1,0,,1,1,1,No,,"Multiple families were coming together at home, doing things like putting a Christmas tree together, eating together and making Pillsbury croissansts, cinnamon rolls and cookies together. There were also scenes of the Pillsbury cinnamon rolls in an oven which was visually appealing. The ad ended with multiple products being showed with the slogan ""Made at home"".","Change how consumers feel about the product/brand, Increase consumer loyalty to the product/brand, Make consumers feel good about their purchase",4,4,Made at home,"The brand in this ad was Pillsbury. The characters were families including grand parents, babies , young kids etc.These families were diverse, some big, some small. They were all smiling. Some scenes showed the pillsbury product being made and a baby grabbing one to eat at a dinner table with his family. The music playing sounded like a piano. The voice over was a man describing how important family time is. how important traditions are etc. He mentions things that can't be bought such as kindness, time, memories, traditions, rituals. ",,1641167.mp4,30s Things That Can't Be Bought - 1641167,"Pillsbury believes that there are some things at home that can't be bought. You can't buy holiday traditions like baking biscuits together, putting the angel tree topper on a Christmas tree or taking a family photo. And, you certainly can't buy kindness or the memories built around a holiday dinner table. But, it appears that Pillsbury products like cinnamon rolls and crescents are always present in holiday memories like these and have become another tradition that is made at home.",30,5481136.37,1466,2017-11-21T17:09:08-05:00,2018-01-01T05:46:50-05:00,"In this home. We believe there are things that can't be bought. You can't buy time, you can't buy memories, the traditions. Alright. We, the rituals, you can't buy these things. You can't buy kindness. These are things that can't be bought because they're made at home.",in thi home we believ there are thing that cant be bought you cant buy time you cant buy memori the tradit alright we the ritual you cant buy these thing you cant buy kind these are thing that cant be bought becaus theyr made at home,E:\Documents\Prof_Docs\DATA analysis test\Round 2 Docs\sample\sample\1641167.mp4
